Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
06/10/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,510,525,Bihar,Masuri
27/09/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,525,535,Bihar,Other
30/09/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,525,540,Bihar,Other
05/10/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,510,530,Bihar,Other
08/10/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,560,530,550,Bihar,Other
15/10/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,560,530,540,Bihar,Other
12/11/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,500,525,Bihar,Other
23/11/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,525,530,Bihar,Other
08/12/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,525,450,500,Bihar,Other
10/12/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,450,500,Bihar,Other
17/12/2005,Paddy(Dhan)(Common),2,Patna,FAQ,Bihta,550,480,500,Bihar,Other
30/10/2005,Javi,250,Patna,FAQ,Bihta,1650,1500,1550,Bihar,Other
17/05/2005,Wheat,1,Patna,FAQ,Bihta,750,650,700,Bihar,Dara Mill Quality
20/05/2005,Wheat,1,Patna,FAQ,Bihta,800,700,750,Bihar,Dara Mill Quality
27/05/2005,Wheat,1,Patna,FAQ,Bihta,800,700,750,Bihar,Dara Mill Quality
07/01/2005,Wheat,1,Patna,FAQ,Bihta,850,700,800,Bihar,Deshi
01/03/2005,Wheat,1,Patna,FAQ,Bihta,850,700,800,Bihar,Deshi
07/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
10/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
28/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
08/07/2005,Wheat,1,Patna,FAQ,Bihta,850,700,800,Bihar,Deshi
12/07/2005,Wheat,1,Patna,FAQ,Bihta,800,700,750,Bihar,Deshi
02/08/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
12/08/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
03/09/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
06/09/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
06/10/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
11/11/2005,Wheat,1,Patna,FAQ,Bihta,850,780,800,Bihar,Deshi
21/11/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
30/11/2005,Wheat,1,Patna,FAQ,Bihta,850,750,800,Bihar,Deshi
05/10/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Other
09/12/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Other
13/12/2005,Wheat,1,Patna,FAQ,Bihta,850,780,820,Bihar,Other
14/12/2005,Wheat,1,Patna,FAQ,Bihta,850,750,800,Bihar,Other
23/12/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Other
25/12/2005,Wheat,1,Patna,FAQ,Bihta,850,780,800,Bihar,Other
10/08/2005,Potato,24,Patna,FAQ,Bihta,550,500,525,Bihar,Desi
15/08/2005,Potato,24,Patna,FAQ,Bihta,550,500,525,Bihar,Desi
27/09/2005,Potato,24,Patna,FAQ,Bihta,530,460,500,Bihar,Other
09/10/2005,Potato,24,Patna,FAQ,Bihta,600,450,490,Bihar,Other
10/10/2005,Potato,24,Patna,FAQ,Bihta,590,455,480,Bihar,Other
14/10/2005,Potato,24,Patna,FAQ,Bihta,550,480,500,Bihar,Other
17/10/2005,Potato,24,Patna,FAQ,Bihta,560,500,520,Bihar,Other
19/10/2005,Potato,24,Patna,FAQ,Bihta,550,490,500,Bihar,Other
03/11/2005,Potato,24,Patna,FAQ,Bihta,750,650,700,Bihar,Other
04/11/2005,Potato,24,Patna,FAQ,Bihta,750,650,700,Bihar,Other
07/11/2005,Potato,24,Patna,FAQ,Bihta,750,650,700,Bihar,Other
11/11/2005,Potato,24,Patna,FAQ,Bihta,750,650,700,Bihar,Other
13/11/2005,Potato,24,Patna,FAQ,Bihta,750,675,700,Bihar,Other
15/11/2005,Potato,24,Patna,FAQ,Bihta,750,680,700,Bihar,Other
27/11/2005,Potato,24,Patna,FAQ,Bihta,900,700,750,Bihar,Other
29/11/2005,Potato,24,Patna,FAQ,Bihta,900,700,750,Bihar,Other
30/11/2005,Potato,24,Patna,FAQ,Bihta,800,700,750,Bihar,Other
09/12/2005,Potato,24,Patna,FAQ,Bihta,860,800,840,Bihar,Other
12/12/2005,Potato,24,Patna,FAQ,Bihta,700,600,650,Bihar,Other
13/12/2005,Potato,24,Patna,FAQ,Bihta,600,550,580,Bihar,Other
14/12/2005,Potato,24,Patna,FAQ,Bihta,700,600,650,Bihar,Other
18/12/2005,Potato,24,Patna,FAQ,Bihta,750,700,725,Bihar,Other
21/12/2005,Potato,24,Patna,FAQ,Bihta,650,600,625,Bihar,Other
22/12/2005,Potato,24,Patna,FAQ,Bihta,650,600,610,Bihar,Other
23/12/2005,Potato,24,Patna,FAQ,Bihta,625,600,610,Bihar,Other
24/12/2005,Potato,24,Patna,FAQ,Bihta,600,570,580,Bihar,Other
27/12/2005,Potato,24,Patna,FAQ,Bihta,525,480,500,Bihar,Other
07/01/2005,Potato,24,Patna,FAQ,Bihta,300,275,290,Bihar,Potato
08/01/2005,Potato,24,Patna,FAQ,Bihta,300,270,290,Bihar,Potato
19/05/2005,Potato,24,Patna,FAQ,Bihta,600,530,575,Bihar,Red
24/05/2005,Potato,24,Patna,FAQ,Bihta,600,550,575,Bihar,Red
31/05/2005,Potato,24,Patna,FAQ,Bihta,615,565,585,Bihar,Red
01/06/2005,Potato,24,Patna,FAQ,Bihta,615,550,575,Bihar,Red
06/06/2005,Potato,24,Patna,FAQ,Bihta,615,550,575,Bihar,Red
16/06/2005,Potato,24,Patna,FAQ,Bihta,600,550,575,Bihar,Red
17/06/2005,Potato,24,Patna,FAQ,Bihta,600,550,575,Bihar,Red
22/06/2005,Potato,24,Patna,FAQ,Bihta,600,560,575,Bihar,Red
01/07/2005,Potato,24,Patna,FAQ,Bihta,600,555,580,Bihar,Red
06/07/2005,Potato,24,Patna,FAQ,Bihta,620,580,600,Bihar,Red
08/07/2005,Potato,24,Patna,FAQ,Bihta,620,575,600,Bihar,Red
09/07/2005,Potato,24,Patna,FAQ,Bihta,600,550,575,Bihar,Red
12/07/2005,Potato,24,Patna,FAQ,Bihta,600,350,375,Bihar,Red
27/07/2005,Potato,24,Patna,FAQ,Bihta,600,530,580,Bihar,Red
28/07/2005,Potato,24,Patna,FAQ,Bihta,600,530,580,Bihar,Red
05/08/2005,Potato,24,Patna,FAQ,Bihta,550,500,525,Bihar,Red
09/08/2005,Potato,24,Patna,FAQ,Bihta,550,500,525,Bihar,Red
04/09/2005,Potato,24,Patna,FAQ,Bihta,540,500,525,Bihar,Red
01/10/2005,Onion,23,Patna,FAQ,Bihta,1100,1050,1075,Bihar,Other
27/10/2005,Onion,23,Patna,FAQ,Bihta,1800,1550,1650,Bihar,Other
24/11/2005,Onion,23,Patna,FAQ,Bihta,1500,1100,1150,Bihar,Other
28/11/2005,Onion,23,Patna,FAQ,Bihta,1350,1250,1300,Bihar,Other
30/12/2005,Onion,23,Patna,FAQ,Bihta,700,650,675,Bihar,Other
26/09/2005,Banana,19,Patna,Medium,Bihta,600,450,475,Bihar,Harichal
17/11/2005,Banana,19,Patna,Medium,Bihta,450,380,400,Bihar,Harichal
01/12/2005,Banana,19,Patna,Medium,Bihta,460,350,430,Bihar,Harichal
03/05/2006,Water Melon,73,Patna,Medium,Bihta,325,275,300,Bihar,Other
04/05/2006,Water Melon,73,Patna,Medium,Bihta,325,270,300,Bihar,Other
12/05/2006,Water Melon,73,Patna,Medium,Bihta,300,250,275,Bihar,Other
23/05/2006,Water Melon,73,Patna,Medium,Bihta,300,200,250,Bihar,Other
05/06/2006,Water Melon,73,Patna,Medium,Bihta,250,200,225,Bihar,Other
17/04/2006,Water Melon,73,Patna,Medium,Bihta,300,250,275,Bihar,Water Melon
19/04/2006,Water Melon,73,Patna,Medium,Bihta,300,250,275,Bihar,Water Melon
23/04/2006,Water Melon,73,Patna,Medium,Bihta,350,300,325,Bihar,Water Melon
26/04/2006,Water Melon,73,Patna,Medium,Bihta,400,300,350,Bihar,Water Melon
31/01/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1400,1300,1350,Bihar,Other
11/02/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1400,1200,1300,Bihar,Other
21/02/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1300,1200,1250,Bihar,Other
13/03/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1300,1200,1250,Bihar,Other
21/03/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1350,1200,1300,Bihar,Other
14/01/2006,Rice,3,Patna,FAQ,Bihta,950,780,800,Bihar,Other
01/02/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
03/02/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
07/02/2006,Rice,3,Patna,FAQ,Bihta,1150,800,900,Bihar,Other
18/02/2006,Rice,3,Patna,FAQ,Bihta,1100,800,1050,Bihar,Other
06/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
08/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
16/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
24/03/2006,Rice,3,Patna,FAQ,Bihta,1100,825,950,Bihar,Other
28/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
30/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
04/04/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
25/04/2006,Rice,3,Patna,FAQ,Bihta,1050,810,900,Bihar,Other
02/05/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
03/05/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
16/05/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
28/02/2006,Maize,4,Patna,FAQ,Bihta,725,680,700,Bihar,Local
11/04/2006,Maize,4,Patna,FAQ,Bihta,600,525,550,Bihar,Local
28/07/2006,Maize,4,Patna,FAQ,Bihta,600,520,550,Bihar,Other
09/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
14/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
16/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
19/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
23/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
29/04/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
22/05/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
23/05/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
29/05/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
12/06/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
18/06/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
24/06/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
28/06/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
14/07/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
15/07/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
16/07/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
18/07/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
26/07/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
16/08/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
18/08/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
23/08/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
11/09/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
12/09/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
13/10/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
16/10/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
28/10/2022,Onion,23,Patna,FAQ,Bihta,1500,1200,1300,Bihar,Bombay (U.P.)
29/03/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
31/03/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
04/04/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
06/04/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
17/04/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
02/05/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
14/05/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
17/05/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
24/05/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
25/05/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
11/06/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
12/06/2022,Potato,24,Patna,FAQ,Bihta,1700,1100,1500,Bihar,(Red Nanital)
05/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
07/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
13/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
23/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
26/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
30/07/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
16/08/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
17/08/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
23/08/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
18/09/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
10/10/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
12/10/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
29/10/2022,Potato,24,Patna,FAQ,Bihta,1800,1200,1600,Bihar,(Red Nanital)
02/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,800,1200,Bihar,Deshi
07/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,800,1200,Bihar,Deshi
10/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,800,1200,Bihar,Deshi
13/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,800,1200,Bihar,Deshi
17/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,800,1200,Bihar,Deshi
18/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,1000,1400,Bihar,Deshi
20/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,1000,1400,Bihar,Deshi
26/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,1000,1400,Bihar,Deshi
27/04/2022,Tomato,78,Patna,FAQ,Bihta,1600,1000,1400,Bihar,Deshi
29/04/2022,Tomato,78,Patna,FAQ,Bihta,2200,1300,2000,Bihar,Deshi
06/05/2022,Tomato,78,Patna,FAQ,Bihta,2200,1300,2000,Bihar,Deshi
25/05/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
30/05/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
08/06/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
10/06/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
16/06/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
20/06/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
21/06/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
04/07/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
18/07/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
11/08/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
17/08/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
25/08/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
27/08/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
01/09/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
15/09/2022,Tomato,78,Patna,FAQ,Bihta,3200,2000,3000,Bihar,Deshi
19/09/2022,Tomato,78,Patna,FAQ,Bihta,4200,3000,4000,Bihar,Deshi
17/10/2022,Tomato,78,Patna,FAQ,Bihta,5000,3200,4500,Bihar,Deshi
29/10/2022,Tomato,78,Patna,FAQ,Bihta,5000,3200,4500,Bihar,Deshi
26/09/2023,Potato,24,Patna,FAQ,Bihta,1800,1200,1400,Bihar,Jyoti
31/01/2006,Rice,3,Patna,FAQ,Bihta,1150,900,900,Bihar,Other
14/02/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
17/02/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
01/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
07/03/2006,Rice,3,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
23/03/2006,Rice,3,Patna,FAQ,Bihta,1100,820,950,Bihar,Other
14/04/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
18/04/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
28/04/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
05/05/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
12/05/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
02/06/2006,Rice,3,Patna,FAQ,Bihta,1150,800,900,Bihar,Other
29/07/2006,Rice,3,Patna,FAQ,Bihta,1050,800,900,Bihar,Other
08/08/2006,Rice,3,Patna,FAQ,Bihta,1050,800,950,Bihar,Other
06/01/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1450,1350,1400,Bihar,Other
07/01/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1450,1350,1400,Bihar,Other
09/01/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1450,1300,1350,Bihar,Other
07/02/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1350,1200,1250,Bihar,Other
25/02/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1400,1200,1300,Bihar,Other
07/03/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1350,1200,1300,Bihar,Other
28/03/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1400,1325,1350,Bihar,Other
14/04/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1450,1350,1375,Bihar,Other
15/04/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1450,1350,1400,Bihar,Other
06/06/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1500,1350,1400,Bihar,Other
25/07/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1600,1450,1500,Bihar,Other
29/07/2006,Gur(Jaggery),74,Patna,FAQ,Bihta,1600,1450,1500,Bihar,Other
12/04/2006,Water Melon,73,Patna,Medium,Bihta,450,350,400,Bihar,Water Melon
18/04/2006,Water Melon,73,Patna,Medium,Bihta,300,250,275,Bihar,Water Melon
24/04/2006,Water Melon,73,Patna,Medium,Bihta,350,300,325,Bihar,Water Melon
29/04/2006,Water Melon,73,Patna,Medium,Bihta,300,270,275,Bihar,Water Melon
15/10/2005,Apple,17,Patna,Small,Bihta,2000,1800,1950,Bihar,Apple
16/10/2005,Apple,17,Patna,Small,Bihta,2000,1800,1950,Bihar,Apple
20/10/2005,Apple,17,Patna,Small,Bihta,2200,1500,1850,Bihar,Apple
24/11/2005,Apple,17,Patna,Small,Bihta,2000,1600,1750,Bihar,Apple
15/10/2005,Banana,19,Patna,Medium,Bihta,450,360,415,Bihar,Harichal
20/10/2005,Banana,19,Patna,Medium,Bihta,450,360,400,Bihar,Harichal
01/11/2005,Banana,19,Patna,Medium,Bihta,550,415,425,Bihar,Harichal
05/11/2005,Banana,19,Patna,Medium,Bihta,550,450,500,Bihar,Harichal
06/11/2005,Banana,19,Patna,Medium,Bihta,550,450,500,Bihar,Harichal
27/11/2005,Banana,19,Patna,Medium,Bihta,475,350,425,Bihar,Harichal
15/12/2005,Banana,19,Patna,Large,Bihta,450,300,375,Bihar,Other
19/04/2005,Wheat,1,Patna,FAQ,Bihta,700,625,650,Bihar,Dara Mill Quality
24/05/2005,Wheat,1,Patna,FAQ,Bihta,800,700,750,Bihar,Dara Mill Quality
01/04/2005,Wheat,1,Patna,FAQ,Bihta,800,700,750,Bihar,Deshi
03/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
21/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
24/06/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
19/07/2005,Wheat,1,Patna,FAQ,Bihta,850,750,800,Bihar,Deshi
22/07/2005,Wheat,1,Patna,FAQ,Bihta,850,750,800,Bihar,Deshi
09/08/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
02/09/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
02/12/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Deshi
14/10/2005,Wheat,1,Patna,FAQ,Bihta,800,750,775,Bihar,Other
07/12/2005,Wheat,1,Patna,FAQ,Bihta,850,770,800,Bihar,Other
28/12/2005,Wheat,1,Patna,FAQ,Bihta,850,775,800,Bihar,Other
29/09/2005,Banana - Green,90,Patna,FAQ,Bihta,600,450,575,Bihar,Banana - Green
05/10/2005,Banana - Green,90,Patna,FAQ,Bihta,500,410,450,Bihar,Banana - Green
12/11/2005,Other Pulses,97,Patna,FAQ,Bihta,850,800,835,Bihar,Other
16/11/2005,Other Pulses,97,Patna,FAQ,Bihta,1900,1700,1750,Bihar,Other
24/01/2006,Wheat,1,Patna,FAQ,Bihta,950,900,930,Bihar,Deshi
03/01/2006,Wheat,1,Patna,FAQ,Bihta,850,780,800,Bihar,Other
14/01/2006,Wheat,1,Patna,FAQ,Bihta,900,775,850,Bihar,Other
20/01/2006,Wheat,1,Patna,FAQ,Bihta,1100,800,900,Bihar,Other
03/03/2006,Wheat,1,Patna,FAQ,Bihta,1050,900,1000,Bihar,Other
06/03/2006,Wheat,1,Patna,FAQ,Bihta,1050,950,1000,Bihar,Other
28/03/2006,Wheat,1,Patna,FAQ,Bihta,1000,850,900,Bihar,Other
04/04/2006,Wheat,1,Patna,FAQ,Bihta,950,800,900,Bihar,Other
05/05/2006,Wheat,1,Patna,FAQ,Bihta,925,800,900,Bihar,Other
16/05/2006,Wheat,1,Patna,FAQ,Bihta,950,800,900,Bihar,Other
19/05/2006,Wheat,1,Patna,FAQ,Bihta,950,800,900,Bihar,Other
02/06/2006,Wheat,1,Patna,FAQ,Bihta,950,900,920,Bihar,Other
01/08/2006,Wheat,1,Patna,FAQ,Bihta,1000,900,950,Bihar,Other
10/02/2006,Apple,17,Patna,Medium,Bihta,3000,2200,2500,Bihar,Apple
11/02/2006,Apple,17,Patna,Medium,Bihta,1800,1600,1700,Bihar,Apple
20/02/2006,Apple,17,Patna,Medium,Bihta,3000,2200,2500,Bihar,Apple
13/03/2006,Apple,17,Patna,Medium,Bihta,2800,2400,2600,Bihar,Apple
01/04/2006,Apple,17,Patna,Medium,Bihta,2600,2200,2400,Bihar,Apple
30/04/2006,Apple,17,Patna,Medium,Bihta,2700,2300,2400,Bihar,Apple
02/01/2006,Apple,17,Patna,Small,Bihta,2000,1600,1800,Bihar,Other
11/01/2006,Apple,17,Patna,Small,Bihta,2000,1600,1800,Bihar,Other
02/02/2006,Apple,17,Patna,Small,Bihta,2500,2000,2200,Bihar,Other
29/04/2006,Apple,17,Patna,Medium,Bihta,2800,2200,2500,Bihar,Other
20/01/2006,Potato,24,Patna,FAQ,Bihta,380,360,370,Bihar,Local
25/01/2006,Potato,24,Patna,FAQ,Bihta,340,300,320,Bihar,Local
04/01/2006,Potato,24,Patna,FAQ,Bihta,450,400,425,Bihar,Other
13/01/2006,Potato,24,Patna,FAQ,Bihta,350,300,320,Bihar,Other
14/01/2006,Potato,24,Patna,FAQ,Bihta,370,350,350,Bihar,Other
06/02/2006,Potato,24,Patna,FAQ,Bihta,340,290,320,Bihar,Other
10/02/2006,Potato,24,Patna,FAQ,Bihta,370,350,360,Bihar,Other
19/02/2006,Potato,24,Patna,FAQ,Bihta,350,320,340,Bihar,Other
04/03/2006,Potato,24,Patna,FAQ,Bihta,380,350,360,Bihar,Other
21/03/2006,Potato,24,Patna,FAQ,Bihta,450,380,400,Bihar,Other
11/04/2006,Potato,24,Patna,FAQ,Bihta,450,400,420,Bihar,Other
25/04/2006,Potato,24,Patna,FAQ,Bihta,500,450,480,Bihar,Other
28/04/2006,Potato,24,Patna,FAQ,Bihta,500,460,480,Bihar,Other
03/05/2006,Potato,24,Patna,FAQ,Bihta,520,460,480,Bihar,Other
04/05/2006,Potato,24,Patna,FAQ,Bihta,520,465,480,Bihar,Other
16/05/2006,Potato,24,Patna,FAQ,Bihta,550,480,500,Bihar,Other
18/05/2006,Potato,24,Patna,FAQ,Bihta,550,480,500,Bihar,Other
20/05/2006,Potato,24,Patna,FAQ,Bihta,550,490,500,Bihar,Other
22/05/2006,Potato,24,Patna,FAQ,Bihta,550,490,500,Bihar,Other
31/05/2006,Potato,24,Patna,FAQ,Bihta,600,550,580,Bihar,Other
05/06/2006,Potato,24,Patna,FAQ,Bihta,600,500,575,Bihar,Other
06/06/2006,Potato,24,Patna,FAQ,Bihta,600,500,575,Bihar,Other
